Gender,Age_Group,Race_or_Ethnicity,Education,SBP,BMI,Smoker,TC,FPG,user_n
Male,59+,NH Black,Some college/TS,SBP 120-129,Obese,Smoke,NA,NA,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Underweight,No smoke,High TC,Glucose>=126,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Underweight,No smoke,Normal TC,Glucose<100,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Underweight,No smoke,Normal TC,NA,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Normal weight,No smoke,High TC,Glucose<100,2
Male,59+,NH Black,Some college/TS,SBP 130-139,Normal weight,No smoke,High TC,Glucose 100-125,2
Male,59+,NH Black,Some college/TS,SBP 130-139,Normal weight,No smoke,High TC,NA,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Normal weight,No smoke,Normal TC,Glucose<100,3
Male,59+,NH Black,Some college/TS,SBP 130-139,Normal weight,No smoke,Normal TC,Glucose 100-125,2
Male,59+,NH Black,Some college/TS,SBP 130-139,Normal weight,No smoke,Normal TC,Glucose>=126,4
Male,59+,NH Black,Some college/TS,SBP 130-139,Normal weight,No smoke,Normal TC,NA,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Normal weight,No smoke,NA,NA,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Normal weight,Smoke,High TC,Glucose<100,2
Male,59+,NH Black,Some college/TS,SBP 130-139,Normal weight,Smoke,High TC,NA,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Normal weight,Smoke,Normal TC,Glucose<100,7
Male,59+,NH Black,Some college/TS,SBP 130-139,Normal weight,Smoke,Normal TC,Glucose 100-125,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Normal weight,Smoke,Normal TC,NA,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,Glucose<100,15
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,Glucose 100-125,6
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,Glucose>=126,6
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,NA,5
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,Normal TC,Glucose<100,7
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,Normal TC,Glucose 100-125,5
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,Normal TC,Glucose>=126,7
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,Normal TC,NA,7
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,No smoke,NA,NA,2
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,Smoke,High TC,Glucose<100,3
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,Smoke,High TC,Glucose>=126,2
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,Smoke,High TC,NA,3
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,Smoke,Normal TC,Glucose<100,4
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,Smoke,Normal TC,Glucose 100-125,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Overweight,Smoke,Normal TC,Glucose>=126,3
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,High TC,Glucose<100,2
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,High TC,Glucose 100-125,5
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,High TC,Glucose>=126,5
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,High TC,NA,11
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,Normal TC,Glucose<100,4
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,Normal TC,Glucose 100-125,7
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,Normal TC,Glucose>=126,4
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,Normal TC,NA,4
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,No smoke,NA,NA,2
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,Smoke,High TC,Glucose<100,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,Smoke,High TC,Glucose 100-125,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,Smoke,High TC,Glucose>=126,3
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,Smoke,High TC,NA,3
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,Smoke,Normal TC,Glucose<100,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,Smoke,Normal TC,Glucose>=126,1
Male,59+,NH Black,Some college/TS,SBP 130-139,Obese,Smoke,Normal TC,NA,1
Male,59+,NH Black,Some college/TS,SBP>=140,Underweight,No smoke,High TC,Glucose<100,1
Male,59+,NH Black,Some college/TS,SBP>=140,Underweight,Smoke,High TC,Glucose<100,1
Male,59+,NH Black,Some college/TS,SBP>=140,Underweight,Smoke,Normal TC,Glucose<100,2
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,High TC,Glucose<100,15
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,High TC,Glucose 100-125,7
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,High TC,Glucose>=126,9
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,High TC,NA,10
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,Normal TC,Glucose<100,17
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,Normal TC,Glucose 100-125,2
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,Normal TC,Glucose>=126,7
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,Normal TC,NA,4
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,No smoke,NA,NA,4
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,High TC,Glucose<100,8
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,High TC,Glucose 100-125,2
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,High TC,Glucose>=126,4
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,High TC,NA,8
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,Normal TC,Glucose<100,7
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,Normal TC,Glucose 100-125,4
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,Normal TC,Glucose>=126,2
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,Normal TC,NA,7
Male,59+,NH Black,Some college/TS,SBP>=140,Normal weight,Smoke,NA,NA,2
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,High TC,Glucose<100,36
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,High TC,Glucose 100-125,21
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,High TC,Glucose>=126,21
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,High TC,NA,15
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,Normal TC,Glucose<100,23
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,Normal TC,Glucose 100-125,8
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,Normal TC,Glucose>=126,13
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,Normal TC,NA,12
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,No smoke,NA,NA,10
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,High TC,Glucose<100,7
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,High TC,Glucose 100-125,5
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,High TC,Glucose>=126,6
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,High TC,NA,6
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,Normal TC,Glucose<100,11
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,Normal TC,Glucose 100-125,7
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,Normal TC,Glucose>=126,4
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,Normal TC,NA,9
Male,59+,NH Black,Some college/TS,SBP>=140,Overweight,Smoke,NA,NA,1
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,No smoke,High TC,Glucose<100,24
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,No smoke,High TC,Glucose 100-125,16
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,No smoke,High TC,Glucose>=126,26
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,No smoke,High TC,NA,16
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,Glucose<100,15
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,Glucose 100-125,6
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,Glucose>=126,14
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,NA,16
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,No smoke,NA,NA,4
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,Smoke,High TC,Glucose<100,8
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,Smoke,High TC,Glucose 100-125,4
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,Smoke,High TC,Glucose>=126,1
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,Smoke,High TC,NA,3
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,Smoke,Normal TC,Glucose<100,10
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,Smoke,Normal TC,Glucose 100-125,3
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,Smoke,Normal TC,Glucose>=126,1
Male,59+,NH Black,Some college/TS,SBP>=140,Obese,Smoke,Normal TC,NA,7
Male,59+,NH Black,Some college/TS,SBP>=140,NA,No smoke,High TC,Glucose<100,1
Male,59+,NH Black,Some college/TS,SBP>=140,NA,No smoke,High TC,NA,1
Male,59+,NH Black,Some college/TS,SBP>=140,NA,No smoke,Normal TC,Glucose>=126,1
Male,59+,NH Black,>=College grad,SBP<120,Normal weight,Smoke,Normal TC,NA,1
Male,59+,NH Black,>=College grad,SBP<120,Overweight,No smoke,Normal TC,NA,2
Male,59+,NH Black,>=College grad,SBP<120,Obese,No smoke,High TC,Glucose<100,1
Male,59+,NH Black,>=College grad,SBP<120,Obese,No smoke,Normal TC,Glucose>=126,1
Male,59+,NH Black,>=College grad,SBP<120,Obese,Smoke,High TC,Glucose<100,1
Male,59+,NH Black,>=College grad,SBP<120,Obese,Smoke,High TC,Glucose 100-125,1
Male,59+,NH Black,>=College grad,SBP 120-129,Normal weight,No smoke,High TC,Glucose<100,1
Male,59+,NH Black,>=College grad,SBP 120-129,Normal weight,No smoke,High TC,Glucose>=126,2
Male,59+,NH Black,>=College grad,SBP 120-129,Normal weight,No smoke,Normal TC,Glucose 100-125,1
Male,59+,NH Black,>=College grad,SBP 120-129,Normal weight,No smoke,Normal TC,Glucose>=126,1
Male,59+,NH Black,>=College grad,SBP 120-129,Overweight,No smoke,High TC,Glucose<100,2
Male,59+,NH Black,>=College grad,SBP 120-129,Overweight,No smoke,Normal TC,Glucose<100,2
Male,59+,NH Black,>=College grad,SBP 120-129,Overweight,No smoke,Normal TC,Glucose 100-125,1
Male,59+,NH Black,>=College grad,SBP 120-129,Overweight,No smoke,Normal TC,NA,1
Male,59+,NH Black,>=College grad,SBP 120-129,Overweight,Smoke,High TC,Glucose 100-125,1
Male,59+,NH Black,>=College grad,SBP 120-129,Obese,No smoke,High TC,Glucose>=126,1
Male,59+,NH Black,>=College grad,SBP 120-129,Obese,No smoke,High TC,NA,2
Male,59+,NH Black,>=College grad,SBP 120-129,Obese,No smoke,Normal TC,Glucose 100-125,1
Male,59+,NH Black,>=College grad,SBP 120-129,Obese,No smoke,Normal TC,NA,1
Male,59+,NH Black,>=College grad,SBP 120-129,Obese,Smoke,Normal TC,Glucose<100,1
Male,59+,NH Black,>=College grad,SBP 130-139,Normal weight,Smoke,High TC,NA,1
Male,59+,NH Black,>=College grad,SBP 130-139,Normal weight,Smoke,Normal TC,Glucose<100,2
Male,59+,NH Black,>=College grad,SBP 130-139,Overweight,No smoke,High TC,Glucose 100-125,2
Male,59+,NH Black,>=College grad,SBP 130-139,Overweight,No smoke,High TC,Glucose>=126,1
Male,59+,NH Black,>=College grad,SBP 130-139,Overweight,No smoke,High TC,NA,2
Male,59+,NH Black,>=College grad,SBP 130-139,Overweight,No smoke,Normal TC,Glucose<100,3
Male,59+,NH Black,>=College grad,SBP 130-139,Overweight,No smoke,Normal TC,Glucose 100-125,1
Male,59+,NH Black,>=College grad,SBP 130-139,Overweight,No smoke,Normal TC,NA,2
Male,59+,NH Black,>=College grad,SBP 130-139,Overweight,Smoke,High TC,Glucose<100,1
Male,59+,NH Black,>=College grad,SBP 130-139,Overweight,Smoke,High TC,Glucose>=126,1
Male,59+,NH Black,>=College grad,SBP 130-139,Overweight,Smoke,Normal TC,Glucose<100,1
Male,59+,NH Black,>=College grad,SBP 130-139,Obese,No smoke,High TC,Glucose 100-125,1
Male,59+,NH Black,>=College grad,SBP 130-139,Obese,No smoke,High TC,Glucose>=126,1
Male,59+,NH Black,>=College grad,SBP 130-139,Obese,No smoke,High TC,NA,3
Male,59+,NH Black,>=College grad,SBP 130-139,Obese,No smoke,Normal TC,Glucose>=126,1
Male,59+,NH Black,>=College grad,SBP 130-139,Obese,No smoke,NA,NA,2
Male,59+,NH Black,>=College grad,SBP>=140,Normal weight,No smoke,High TC,Glucose<100,2
Male,59+,NH Black,>=College grad,SBP>=140,Normal weight,No smoke,High TC,Glucose>=126,1
Male,59+,NH Black,>=College grad,SBP>=140,Normal weight,No smoke,High TC,NA,1
Male,59+,NH Black,>=College grad,SBP>=140,Normal weight,No smoke,Normal TC,Glucose<100,2
Male,59+,NH Black,>=College grad,SBP>=140,Normal weight,No smoke,Normal TC,NA,1
Male,59+,NH Black,>=College grad,SBP>=140,Normal weight,No smoke,NA,NA,1
Male,59+,NH Black,>=College grad,SBP>=140,Normal weight,Smoke,High TC,Glucose>=126,1
Male,59+,NH Black,>=College grad,SBP>=140,Overweight,No smoke,High TC,Glucose<100,5
Male,59+,NH Black,>=College grad,SBP>=140,Overweight,No smoke,High TC,Glucose 100-125,4
Male,59+,NH Black,>=College grad,SBP>=140,Overweight,No smoke,High TC,NA,8
Male,59+,NH Black,>=College grad,SBP>=140,Overweight,No smoke,Normal TC,Glucose<100,3
Male,59+,NH Black,>=College grad,SBP>=140,Overweight,No smoke,Normal TC,Glucose 100-125,2
Male,59+,NH Black,>=College grad,SBP>=140,Overweight,No smoke,Normal TC,Glucose>=126,4
Male,59+,NH Black,>=College grad,SBP>=140,Overweight,No smoke,Normal TC,NA,2
Male,59+,NH Black,>=College grad,SBP>=140,Overweight,No smoke,NA,NA,1
Male,59+,NH Black,>=College grad,SBP>=140,Overweight,Smoke,High TC,Glucose<100,2
Male,59+,NH Black,>=College grad,SBP>=140,Overweight,Smoke,High TC,Glucose 100-125,1
Male,59+,NH Black,>=College grad,SBP>=140,Overweight,Smoke,High TC,Glucose>=126,1
Male,59+,NH Black,>=College grad,SBP>=140,Overweight,Smoke,High TC,NA,1
Male,59+,NH Black,>=College grad,SBP>=140,Overweight,Smoke,Normal TC,Glucose<100,1
Male,59+,NH Black,>=College grad,SBP>=140,Overweight,Smoke,Normal TC,Glucose 100-125,2
Male,59+,NH Black,>=College grad,SBP>=140,Obese,No smoke,High TC,Glucose<100,6
Male,59+,NH Black,>=College grad,SBP>=140,Obese,No smoke,High TC,Glucose 100-125,5
Male,59+,NH Black,>=College grad,SBP>=140,Obese,No smoke,High TC,Glucose>=126,1
Male,59+,NH Black,>=College grad,SBP>=140,Obese,No smoke,High TC,NA,4
Male,59+,NH Black,>=College grad,SBP>=140,Obese,No smoke,Normal TC,Glucose<100,4
Male,59+,NH Black,>=College grad,SBP>=140,Obese,No smoke,Normal TC,Glucose 100-125,1
Male,59+,NH Black,>=College grad,SBP>=140,Obese,No smoke,Normal TC,NA,4
Male,59+,NH Black,>=College grad,SBP>=140,Obese,Smoke,High TC,Glucose<100,2
Male,59+,NH Black,>=College grad,SBP>=140,Obese,Smoke,High TC,Glucose 100-125,1
Male,59+,NH Black,>=College grad,SBP>=140,Obese,Smoke,Normal TC,Glucose>=126,1
Male,59+,NH Black,NA,SBP<120,Normal weight,No smoke,High TC,NA,1
Male,59+,NH Black,NA,SBP<120,Normal weight,No smoke,Normal TC,NA,1
Male,59+,NH Black,NA,SBP<120,Normal weight,Smoke,High TC,NA,1
Male,59+,NH Black,NA,SBP<120,Overweight,No smoke,Normal TC,Glucose 100-125,1
Male,59+,NH Black,NA,SBP<120,Overweight,No smoke,Normal TC,NA,1
Male,59+,NH Black,NA,SBP<120,Overweight,Smoke,High TC,Glucose 100-125,1
Male,59+,NH Black,NA,SBP<120,Overweight,Smoke,Normal TC,Glucose<100,1
Male,59+,NH Black,NA,SBP<120,Obese,No smoke,High TC,Glucose<100,1
Male,59+,NH Black,NA,SBP<120,Obese,No smoke,Normal TC,Glucose<100,1
Male,59+,NH Black,NA,SBP<120,Obese,Smoke,High TC,Glucose>=126,1
Male,59+,NH Black,NA,SBP 120-129,Normal weight,No smoke,High TC,Glucose<100,2
Male,59+,NH Black,NA,SBP 120-129,Normal weight,No smoke,Normal TC,NA,2
Male,59+,NH Black,NA,SBP 120-129,Normal weight,Smoke,NA,NA,1
Male,59+,NH Black,NA,SBP 120-129,Overweight,No smoke,High TC,Glucose 100-125,1
Male,59+,NH Black,NA,SBP 120-129,Overweight,No smoke,High TC,NA,1
Male,59+,NH Black,NA,SBP 120-129,Overweight,No smoke,Normal TC,Glucose<100,1
Male,59+,NH Black,NA,SBP 120-129,Overweight,No smoke,Normal TC,Glucose>=126,1
Male,59+,NH Black,NA,SBP 120-129,Overweight,No smoke,NA,NA,1
Male,59+,NH Black,NA,SBP 120-129,Overweight,Smoke,High TC,Glucose 100-125,1
Male,59+,NH Black,NA,SBP 120-129,Overweight,Smoke,High TC,NA,2
Male,59+,NH Black,NA,SBP 120-129,Overweight,Smoke,Normal TC,Glucose<100,2
Male,59+,NH Black,NA,SBP 120-129,Obese,No smoke,High TC,Glucose<100,1
Male,59+,NH Black,NA,SBP 120-129,Obese,No smoke,High TC,Glucose>=126,1
Male,59+,NH Black,NA,SBP 120-129,Obese,No smoke,Normal TC,Glucose 100-125,2
Male,59+,NH Black,NA,SBP 120-129,Obese,No smoke,Normal TC,NA,3
Male,59+,NH Black,NA,SBP 120-129,Obese,No smoke,NA,NA,1
Male,59+,NH Black,NA,SBP 120-129,Obese,Smoke,High TC,Glucose>=126,1
Male,59+,NH Black,NA,SBP 120-129,Obese,Smoke,High TC,NA,1
Male,59+,NH Black,NA,SBP 120-129,Obese,Smoke,Normal TC,Glucose<100,1
Male,59+,NH Black,NA,SBP 130-139,Normal weight,No smoke,High TC,Glucose<100,1
Male,59+,NH Black,NA,SBP 130-139,Normal weight,No smoke,High TC,Glucose 100-125,1
Male,59+,NH Black,NA,SBP 130-139,Normal weight,No smoke,High TC,Glucose>=126,1
Male,59+,NH Black,NA,SBP 130-139,Normal weight,No smoke,High TC,NA,1
Male,59+,NH Black,NA,SBP 130-139,Normal weight,No smoke,Normal TC,Glucose<100,1
Male,59+,NH Black,NA,SBP 130-139,Normal weight,Smoke,High TC,Glucose 100-125,1
Male,59+,NH Black,NA,SBP 130-139,Normal weight,Smoke,Normal TC,Glucose<100,1
Male,59+,NH Black,NA,SBP 130-139,Normal weight,Smoke,NA,NA,1
Male,59+,NH Black,NA,SBP 130-139,Overweight,No smoke,High TC,Glucose<100,2
Male,59+,NH Black,NA,SBP 130-139,Overweight,No smoke,High TC,Glucose 100-125,3
Male,59+,NH Black,NA,SBP 130-139,Overweight,No smoke,High TC,Glucose>=126,2
Male,59+,NH Black,NA,SBP 130-139,Overweight,No smoke,High TC,NA,2
Male,59+,NH Black,NA,SBP 130-139,Overweight,No smoke,Normal TC,Glucose<100,1
Male,59+,NH Black,NA,SBP 130-139,Overweight,No smoke,Normal TC,Glucose>=126,2
Male,59+,NH Black,NA,SBP 130-139,Overweight,Smoke,High TC,Glucose>=126,1
Male,59+,NH Black,NA,SBP 130-139,Overweight,Smoke,High TC,NA,1
Male,59+,NH Black,NA,SBP 130-139,Overweight,Smoke,Normal TC,Glucose<100,2
Male,59+,NH Black,NA,SBP 130-139,Overweight,Smoke,Normal TC,NA,2
Male,59+,NH Black,NA,SBP 130-139,Overweight,Smoke,NA,NA,2
Male,59+,NH Black,NA,SBP 130-139,Obese,No smoke,High TC,Glucose<100,2
Male,59+,NH Black,NA,SBP 130-139,Obese,No smoke,High TC,Glucose 100-125,1
Male,59+,NH Black,NA,SBP 130-139,Obese,No smoke,High TC,Glucose>=126,1
Male,59+,NH Black,NA,SBP 130-139,Obese,No smoke,High TC,NA,2
Male,59+,NH Black,NA,SBP 130-139,Obese,No smoke,Normal TC,Glucose<100,2
Male,59+,NH Black,NA,SBP 130-139,Obese,No smoke,Normal TC,Glucose 100-125,2
Male,59+,NH Black,NA,SBP 130-139,Obese,No smoke,Normal TC,Glucose>=126,1
Male,59+,NH Black,NA,SBP 130-139,Obese,No smoke,Normal TC,NA,2
Male,59+,NH Black,NA,SBP 130-139,Obese,No smoke,NA,NA,2
Male,59+,NH Black,NA,SBP 130-139,Obese,Smoke,Normal TC,Glucose 100-125,1
Male,59+,NH Black,NA,SBP 130-139,Obese,Smoke,Normal TC,Glucose>=126,1
Male,59+,NH Black,NA,SBP>=140,Underweight,No smoke,High TC,NA,1
Male,59+,NH Black,NA,SBP>=140,Underweight,Smoke,Normal TC,Glucose<100,2
Male,59+,NH Black,NA,SBP>=140,Normal weight,No smoke,High TC,Glucose<100,7
Male,59+,NH Black,NA,SBP>=140,Normal weight,No smoke,High TC,Glucose 100-125,2
Male,59+,NH Black,NA,SBP>=140,Normal weight,No smoke,High TC,Glucose>=126,4
Male,59+,NH Black,NA,SBP>=140,Normal weight,No smoke,High TC,NA,4
Male,59+,NH Black,NA,SBP>=140,Normal weight,No smoke,Normal TC,Glucose<100,6
Male,59+,NH Black,NA,SBP>=140,Normal weight,No smoke,Normal TC,Glucose>=126,3
Male,59+,NH Black,NA,SBP>=140,Normal weight,No smoke,Normal TC,NA,5
Male,59+,NH Black,NA,SBP>=140,Normal weight,No smoke,NA,NA,3
Male,59+,NH Black,NA,SBP>=140,Normal weight,Smoke,High TC,Glucose<100,2
Male,59+,NH Black,NA,SBP>=140,Normal weight,Smoke,High TC,Glucose 100-125,2
Male,59+,NH Black,NA,SBP>=140,Normal weight,Smoke,High TC,Glucose>=126,1
Male,59+,NH Black,NA,SBP>=140,Normal weight,Smoke,High TC,NA,1
Male,59+,NH Black,NA,SBP>=140,Normal weight,Smoke,Normal TC,Glucose<100,6
Male,59+,NH Black,NA,SBP>=140,Normal weight,Smoke,Normal TC,Glucose>=126,1
Male,59+,NH Black,NA,SBP>=140,Normal weight,Smoke,Normal TC,NA,7
Male,59+,NH Black,NA,SBP>=140,Normal weight,Smoke,NA,NA,1
Male,59+,NH Black,NA,SBP>=140,Overweight,No smoke,High TC,Glucose<100,7
Male,59+,NH Black,NA,SBP>=140,Overweight,No smoke,High TC,Glucose 100-125,5
Male,59+,NH Black,NA,SBP>=140,Overweight,No smoke,High TC,Glucose>=126,6
Male,59+,NH Black,NA,SBP>=140,Overweight,No smoke,High TC,NA,8
Male,59+,NH Black,NA,SBP>=140,Overweight,No smoke,Normal TC,Glucose<100,7
Male,59+,NH Black,NA,SBP>=140,Overweight,No smoke,Normal TC,Glucose 100-125,2
Male,59+,NH Black,NA,SBP>=140,Overweight,No smoke,Normal TC,Glucose>=126,6
Male,59+,NH Black,NA,SBP>=140,Overweight,No smoke,Normal TC,NA,7
Male,59+,NH Black,NA,SBP>=140,Overweight,No smoke,NA,NA,7
Male,59+,NH Black,NA,SBP>=140,Overweight,Smoke,High TC,Glucose<100,8
Male,59+,NH Black,NA,SBP>=140,Overweight,Smoke,High TC,Glucose 100-125,1
Male,59+,NH Black,NA,SBP>=140,Overweight,Smoke,High TC,NA,1
Male,59+,NH Black,NA,SBP>=140,Overweight,Smoke,Normal TC,Glucose<100,4
Male,59+,NH Black,NA,SBP>=140,Overweight,Smoke,Normal TC,Glucose>=126,4
Male,59+,NH Black,NA,SBP>=140,Overweight,Smoke,Normal TC,NA,1
Male,59+,NH Black,NA,SBP>=140,Obese,No smoke,High TC,Glucose<100,15
Male,59+,NH Black,NA,SBP>=140,Obese,No smoke,High TC,Glucose 100-125,3
Male,59+,NH Black,NA,SBP>=140,Obese,No smoke,High TC,Glucose>=126,12
Male,59+,NH Black,NA,SBP>=140,Obese,No smoke,High TC,NA,16
Male,59+,NH Black,NA,SBP>=140,Obese,No smoke,Normal TC,Glucose<100,4
Male,59+,NH Black,NA,SBP>=140,Obese,No smoke,Normal TC,Glucose 100-125,4
Male,59+,NH Black,NA,SBP>=140,Obese,No smoke,Normal TC,Glucose>=126,5
Male,59+,NH Black,NA,SBP>=140,Obese,No smoke,Normal TC,NA,4
Male,59+,NH Black,NA,SBP>=140,Obese,No smoke,NA,NA,7
Male,59+,NH Black,NA,SBP>=140,Obese,Smoke,High TC,Glucose 100-125,3
Male,59+,NH Black,NA,SBP>=140,Obese,Smoke,High TC,Glucose>=126,1
Male,59+,NH Black,NA,SBP>=140,Obese,Smoke,High TC,NA,3
Male,59+,NH Black,NA,SBP>=140,Obese,Smoke,Normal TC,Glucose<100,2
Male,59+,NH Black,NA,SBP>=140,Obese,Smoke,Normal TC,Glucose>=126,1
Male,59+,NH Black,NA,SBP>=140,Obese,Smoke,Normal TC,NA,2
Male,59+,NH Black,NA,SBP>=140,Obese,Smoke,NA,NA,3
Male,59+,NH Black,NA,SBP>=140,NA,Smoke,Normal TC,NA,1
Male,59+,NH Black,NA,SBP>=140,NA,NA,High TC,Glucose<100,1
Male,59+,NH Asian,<HSG,SBP 120-129,Obese,No smoke,High TC,Glucose>=126,1
Male,59+,NH Asian,<HSG,SBP 130-139,Underweight,No smoke,High TC,Glucose<100,1
Male,59+,NH Asian,<HSG,SBP 130-139,Normal weight,No smoke,Normal TC,Glucose>=126,1
Male,59+,NH Asian,<HSG,SBP 130-139,Normal weight,Smoke,Normal TC,Glucose<100,1
Male,59+,NH Asian,<HSG,SBP 130-139,Overweight,Smoke,High TC,Glucose>=126,1
Male,59+,NH Asian,<HSG,SBP 130-139,Obese,No smoke,Normal TC,Glucose>=126,1
Male,59+,NH Asian,<HSG,SBP>=140,Normal weight,No smoke,High TC,Glucose<100,2
Male,59+,NH Asian,<HSG,SBP>=140,Normal weight,No smoke,High TC,Glucose 100-125,2
Male,59+,NH Asian,<HSG,SBP>=140,Normal weight,No smoke,Normal TC,Glucose<100,1
Male,59+,NH Asian,<HSG,SBP>=140,Normal weight,No smoke,Normal TC,Glucose 100-125,1
Male,59+,NH Asian,<HSG,SBP>=140,Normal weight,Smoke,High TC,Glucose<100,2
Male,59+,NH Asian,<HSG,SBP>=140,Normal weight,Smoke,High TC,Glucose 100-125,1
Male,59+,NH Asian,<HSG,SBP>=140,Normal weight,Smoke,Normal TC,Glucose<100,1
Male,59+,NH Asian,<HSG,SBP>=140,Normal weight,Smoke,Normal TC,Glucose>=126,1
