"","Gender","Age_Group","Race_or_Ethnicity","Education","SBP","BMI","Smoker","background_n"
"7889","Male","64+","Hispanic",">=College grad","SBP<120","Obese",NA,0
"7890","Female","64+","Hispanic",">=College grad","SBP<120","Obese",NA,14740
"7891","Male","18-44","Other",">=College grad","SBP<120","Obese",NA,0
"7892","Female","18-44","Other",">=College grad","SBP<120","Obese",NA,0
"7893","Male","45-64","Other",">=College grad","SBP<120","Obese",NA,0
"7894","Female","45-64","Other",">=College grad","SBP<120","Obese",NA,37564
"7895","Male","64+","Other",">=College grad","SBP<120","Obese",NA,0
"7896","Female","64+","Other",">=College grad","SBP<120","Obese",NA,0
"7897","Male","18-44","NH White",NA,"SBP<120","Obese",NA,0
"7898","Female","18-44","NH White",NA,"SBP<120","Obese",NA,0
"7899","Male","45-64","NH White",NA,"SBP<120","Obese",NA,0
"7900","Female","45-64","NH White",NA,"SBP<120","Obese",NA,0
"7901","Male","64+","NH White",NA,"SBP<120","Obese",NA,0
"7902","Female","64+","NH White",NA,"SBP<120","Obese",NA,0
"7903","Male","18-44","NH Black",NA,"SBP<120","Obese",NA,0
"7904","Female","18-44","NH Black",NA,"SBP<120","Obese",NA,0
"7905","Male","45-64","NH Black",NA,"SBP<120","Obese",NA,0
"7906","Female","45-64","NH Black",NA,"SBP<120","Obese",NA,0
"7907","Male","64+","NH Black",NA,"SBP<120","Obese",NA,13280
"7908","Female","64+","NH Black",NA,"SBP<120","Obese",NA,0
"7909","Male","18-44","Hispanic",NA,"SBP<120","Obese",NA,0
"7910","Female","18-44","Hispanic",NA,"SBP<120","Obese",NA,0
"7911","Male","45-64","Hispanic",NA,"SBP<120","Obese",NA,0
"7912","Female","45-64","Hispanic",NA,"SBP<120","Obese",NA,0
"7913","Male","64+","Hispanic",NA,"SBP<120","Obese",NA,0
"7914","Female","64+","Hispanic",NA,"SBP<120","Obese",NA,0
"7915","Male","18-44","Other",NA,"SBP<120","Obese",NA,0
"7916","Female","18-44","Other",NA,"SBP<120","Obese",NA,0
"7917","Male","45-64","Other",NA,"SBP<120","Obese",NA,0
"7918","Female","45-64","Other",NA,"SBP<120","Obese",NA,0
"7919","Male","64+","Other",NA,"SBP<120","Obese",NA,0
"7920","Female","64+","Other",NA,"SBP<120","Obese",NA,0
"7921","Male","18-44","NH White","<HSG","SBP 120-129","Obese",NA,0
"7922","Female","18-44","NH White","<HSG","SBP 120-129","Obese",NA,0
"7923","Male","45-64","NH White","<HSG","SBP 120-129","Obese",NA,0
"7924","Female","45-64","NH White","<HSG","SBP 120-129","Obese",NA,0
"7925","Male","64+","NH White","<HSG","SBP 120-129","Obese",NA,0
"7926","Female","64+","NH White","<HSG","SBP 120-129","Obese",NA,98105
"7927","Male","18-44","NH Black","<HSG","SBP 120-129","Obese",NA,0
"7928","Female","18-44","NH Black","<HSG","SBP 120-129","Obese",NA,0
"7929","Male","45-64","NH Black","<HSG","SBP 120-129","Obese",NA,0
"7930","Female","45-64","NH Black","<HSG","SBP 120-129","Obese",NA,22578
"7931","Male","64+","NH Black","<HSG","SBP 120-129","Obese",NA,0
"7932","Female","64+","NH Black","<HSG","SBP 120-129","Obese",NA,15979
"7933","Male","18-44","Hispanic","<HSG","SBP 120-129","Obese",NA,24610
"7934","Female","18-44","Hispanic","<HSG","SBP 120-129","Obese",NA,0
"7935","Male","45-64","Hispanic","<HSG","SBP 120-129","Obese",NA,49015
"7936","Female","45-64","Hispanic","<HSG","SBP 120-129","Obese",NA,40588
"7937","Male","64+","Hispanic","<HSG","SBP 120-129","Obese",NA,0
"7938","Female","64+","Hispanic","<HSG","SBP 120-129","Obese",NA,0
"7939","Male","18-44","Other","<HSG","SBP 120-129","Obese",NA,0
"7940","Female","18-44","Other","<HSG","SBP 120-129","Obese",NA,0
"7941","Male","45-64","Other","<HSG","SBP 120-129","Obese",NA,29013
"7942","Female","45-64","Other","<HSG","SBP 120-129","Obese",NA,14902
"7943","Male","64+","Other","<HSG","SBP 120-129","Obese",NA,0
"7944","Female","64+","Other","<HSG","SBP 120-129","Obese",NA,0
"7945","Male","18-44","NH White","HSG/GED","SBP 120-129","Obese",NA,0
"7946","Female","18-44","NH White","HSG/GED","SBP 120-129","Obese",NA,0
"7947","Male","45-64","NH White","HSG/GED","SBP 120-129","Obese",NA,0
"7948","Female","45-64","NH White","HSG/GED","SBP 120-129","Obese",NA,51879
"7949","Male","64+","NH White","HSG/GED","SBP 120-129","Obese",NA,72040
"7950","Female","64+","NH White","HSG/GED","SBP 120-129","Obese",NA,0
"7951","Male","18-44","NH Black","HSG/GED","SBP 120-129","Obese",NA,0
"7952","Female","18-44","NH Black","HSG/GED","SBP 120-129","Obese",NA,50702
"7953","Male","45-64","NH Black","HSG/GED","SBP 120-129","Obese",NA,0
"7954","Female","45-64","NH Black","HSG/GED","SBP 120-129","Obese",NA,47685
"7955","Male","64+","NH Black","HSG/GED","SBP 120-129","Obese",NA,16353
"7956","Female","64+","NH Black","HSG/GED","SBP 120-129","Obese",NA,0
"7957","Male","18-44","Hispanic","HSG/GED","SBP 120-129","Obese",NA,70366
"7958","Female","18-44","Hispanic","HSG/GED","SBP 120-129","Obese",NA,23096
"7959","Male","45-64","Hispanic","HSG/GED","SBP 120-129","Obese",NA,39188
"7960","Female","45-64","Hispanic","HSG/GED","SBP 120-129","Obese",NA,54287
"7961","Male","64+","Hispanic","HSG/GED","SBP 120-129","Obese",NA,0
"7962","Female","64+","Hispanic","HSG/GED","SBP 120-129","Obese",NA,0
"7963","Male","18-44","Other","HSG/GED","SBP 120-129","Obese",NA,0
"7964","Female","18-44","Other","HSG/GED","SBP 120-129","Obese",NA,0
"7965","Male","45-64","Other","HSG/GED","SBP 120-129","Obese",NA,0
"7966","Female","45-64","Other","HSG/GED","SBP 120-129","Obese",NA,0
"7967","Male","64+","Other","HSG/GED","SBP 120-129","Obese",NA,0
"7968","Female","64+","Other","HSG/GED","SBP 120-129","Obese",NA,0
"7969","Male","18-44","NH White","Some college/TS","SBP 120-129","Obese",NA,0
"7970","Female","18-44","NH White","Some college/TS","SBP 120-129","Obese",NA,89348
"7971","Male","45-64","NH White","Some college/TS","SBP 120-129","Obese",NA,182794
"7972","Female","45-64","NH White","Some college/TS","SBP 120-129","Obese",NA,152273
"7973","Male","64+","NH White","Some college/TS","SBP 120-129","Obese",NA,0
"7974","Female","64+","NH White","Some college/TS","SBP 120-129","Obese",NA,52404
"7975","Male","18-44","NH Black","Some college/TS","SBP 120-129","Obese",NA,66805
"7976","Female","18-44","NH Black","Some college/TS","SBP 120-129","Obese",NA,91798
"7977","Male","45-64","NH Black","Some college/TS","SBP 120-129","Obese",NA,26499
"7978","Female","45-64","NH Black","Some college/TS","SBP 120-129","Obese",NA,0
"7979","Male","64+","NH Black","Some college/TS","SBP 120-129","Obese",NA,0
"7980","Female","64+","NH Black","Some college/TS","SBP 120-129","Obese",NA,16902
"7981","Male","18-44","Hispanic","Some college/TS","SBP 120-129","Obese",NA,0
"7982","Female","18-44","Hispanic","Some college/TS","SBP 120-129","Obese",NA,26233
"7983","Male","45-64","Hispanic","Some college/TS","SBP 120-129","Obese",NA,73594
"7984","Female","45-64","Hispanic","Some college/TS","SBP 120-129","Obese",NA,41420
"7985","Male","64+","Hispanic","Some college/TS","SBP 120-129","Obese",NA,0
"7986","Female","64+","Hispanic","Some college/TS","SBP 120-129","Obese",NA,0
"7987","Male","18-44","Other","Some college/TS","SBP 120-129","Obese",NA,0
"7988","Female","18-44","Other","Some college/TS","SBP 120-129","Obese",NA,0
"7989","Male","45-64","Other","Some college/TS","SBP 120-129","Obese",NA,0
"7990","Female","45-64","Other","Some college/TS","SBP 120-129","Obese",NA,0
"7991","Male","64+","Other","Some college/TS","SBP 120-129","Obese",NA,0
"7992","Female","64+","Other","Some college/TS","SBP 120-129","Obese",NA,0
"7993","Male","18-44","NH White",">=College grad","SBP 120-129","Obese",NA,39474
"7994","Female","18-44","NH White",">=College grad","SBP 120-129","Obese",NA,0
"7995","Male","45-64","NH White",">=College grad","SBP 120-129","Obese",NA,128887
"7996","Female","45-64","NH White",">=College grad","SBP 120-129","Obese",NA,0
"7997","Male","64+","NH White",">=College grad","SBP 120-129","Obese",NA,79277
"7998","Female","64+","NH White",">=College grad","SBP 120-129","Obese",NA,0
"7999","Male","18-44","NH Black",">=College grad","SBP 120-129","Obese",NA,15984
"8000","Female","18-44","NH Black",">=College grad","SBP 120-129","Obese",NA,32245
"8001","Male","45-64","NH Black",">=College grad","SBP 120-129","Obese",NA,0
"8002","Female","45-64","NH Black",">=College grad","SBP 120-129","Obese",NA,20742
"8003","Male","64+","NH Black",">=College grad","SBP 120-129","Obese",NA,0
"8004","Female","64+","NH Black",">=College grad","SBP 120-129","Obese",NA,0
"8005","Male","18-44","Hispanic",">=College grad","SBP 120-129","Obese",NA,0
"8006","Female","18-44","Hispanic",">=College grad","SBP 120-129","Obese",NA,0
"8007","Male","45-64","Hispanic",">=College grad","SBP 120-129","Obese",NA,0
"8008","Female","45-64","Hispanic",">=College grad","SBP 120-129","Obese",NA,31915
"8009","Male","64+","Hispanic",">=College grad","SBP 120-129","Obese",NA,0
"8010","Female","64+","Hispanic",">=College grad","SBP 120-129","Obese",NA,13561
"8011","Male","18-44","Other",">=College grad","SBP 120-129","Obese",NA,0
"8012","Female","18-44","Other",">=College grad","SBP 120-129","Obese",NA,0
"8013","Male","45-64","Other",">=College grad","SBP 120-129","Obese",NA,0
"8014","Female","45-64","Other",">=College grad","SBP 120-129","Obese",NA,18770
"8015","Male","64+","Other",">=College grad","SBP 120-129","Obese",NA,0
"8016","Female","64+","Other",">=College grad","SBP 120-129","Obese",NA,0
"8017","Male","18-44","NH White",NA,"SBP 120-129","Obese",NA,0
"8018","Female","18-44","NH White",NA,"SBP 120-129","Obese",NA,0
"8019","Male","45-64","NH White",NA,"SBP 120-129","Obese",NA,0
"8020","Female","45-64","NH White",NA,"SBP 120-129","Obese",NA,0
"8021","Male","64+","NH White",NA,"SBP 120-129","Obese",NA,0
"8022","Female","64+","NH White",NA,"SBP 120-129","Obese",NA,0
"8023","Male","18-44","NH Black",NA,"SBP 120-129","Obese",NA,0
"8024","Female","18-44","NH Black",NA,"SBP 120-129","Obese",NA,0
"8025","Male","45-64","NH Black",NA,"SBP 120-129","Obese",NA,0
"8026","Female","45-64","NH Black",NA,"SBP 120-129","Obese",NA,0
"8027","Male","64+","NH Black",NA,"SBP 120-129","Obese",NA,0
"8028","Female","64+","NH Black",NA,"SBP 120-129","Obese",NA,0
"8029","Male","18-44","Hispanic",NA,"SBP 120-129","Obese",NA,0
"8030","Female","18-44","Hispanic",NA,"SBP 120-129","Obese",NA,0
"8031","Male","45-64","Hispanic",NA,"SBP 120-129","Obese",NA,0
"8032","Female","45-64","Hispanic",NA,"SBP 120-129","Obese",NA,0
"8033","Male","64+","Hispanic",NA,"SBP 120-129","Obese",NA,0
"8034","Female","64+","Hispanic",NA,"SBP 120-129","Obese",NA,0
"8035","Male","18-44","Other",NA,"SBP 120-129","Obese",NA,0
"8036","Female","18-44","Other",NA,"SBP 120-129","Obese",NA,0
"8037","Male","45-64","Other",NA,"SBP 120-129","Obese",NA,0
"8038","Female","45-64","Other",NA,"SBP 120-129","Obese",NA,0
"8039","Male","64+","Other",NA,"SBP 120-129","Obese",NA,0
"8040","Female","64+","Other",NA,"SBP 120-129","Obese",NA,0
"8041","Male","18-44","NH White","<HSG","SBP 130-139","Obese",NA,0
"8042","Female","18-44","NH White","<HSG","SBP 130-139","Obese",NA,0
"8043","Male","45-64","NH White","<HSG","SBP 130-139","Obese",NA,0
"8044","Female","45-64","NH White","<HSG","SBP 130-139","Obese",NA,150068
"8045","Male","64+","NH White","<HSG","SBP 130-139","Obese",NA,27753
"8046","Female","64+","NH White","<HSG","SBP 130-139","Obese",NA,0
"8047","Male","18-44","NH Black","<HSG","SBP 130-139","Obese",NA,0
"8048","Female","18-44","NH Black","<HSG","SBP 130-139","Obese",NA,31766
"8049","Male","45-64","NH Black","<HSG","SBP 130-139","Obese",NA,0
"8050","Female","45-64","NH Black","<HSG","SBP 130-139","Obese",NA,23561
"8051","Male","64+","NH Black","<HSG","SBP 130-139","Obese",NA,0
"8052","Female","64+","NH Black","<HSG","SBP 130-139","Obese",NA,0
"8053","Male","18-44","Hispanic","<HSG","SBP 130-139","Obese",NA,0
"8054","Female","18-44","Hispanic","<HSG","SBP 130-139","Obese",NA,35332
"8055","Male","45-64","Hispanic","<HSG","SBP 130-139","Obese",NA,28012
"8056","Female","45-64","Hispanic","<HSG","SBP 130-139","Obese",NA,59623
"8057","Male","64+","Hispanic","<HSG","SBP 130-139","Obese",NA,8114
"8058","Female","64+","Hispanic","<HSG","SBP 130-139","Obese",NA,50628
"8059","Male","18-44","Other","<HSG","SBP 130-139","Obese",NA,0
"8060","Female","18-44","Other","<HSG","SBP 130-139","Obese",NA,0
"8061","Male","45-64","Other","<HSG","SBP 130-139","Obese",NA,0
"8062","Female","45-64","Other","<HSG","SBP 130-139","Obese",NA,0
"8063","Male","64+","Other","<HSG","SBP 130-139","Obese",NA,0
"8064","Female","64+","Other","<HSG","SBP 130-139","Obese",NA,15349
"8065","Male","18-44","NH White","HSG/GED","SBP 130-139","Obese",NA,0
"8066","Female","18-44","NH White","HSG/GED","SBP 130-139","Obese",NA,0
"8067","Male","45-64","NH White","HSG/GED","SBP 130-139","Obese",NA,0
"8068","Female","45-64","NH White","HSG/GED","SBP 130-139","Obese",NA,84972
"8069","Male","64+","NH White","HSG/GED","SBP 130-139","Obese",NA,0
"8070","Female","64+","NH White","HSG/GED","SBP 130-139","Obese",NA,0
"8071","Male","18-44","NH Black","HSG/GED","SBP 130-139","Obese",NA,0
"8072","Female","18-44","NH Black","HSG/GED","SBP 130-139","Obese",NA,0
"8073","Male","45-64","NH Black","HSG/GED","SBP 130-139","Obese",NA,33496
"8074","Female","45-64","NH Black","HSG/GED","SBP 130-139","Obese",NA,0
"8075","Male","64+","NH Black","HSG/GED","SBP 130-139","Obese",NA,13690
"8076","Female","64+","NH Black","HSG/GED","SBP 130-139","Obese",NA,0
"8077","Male","18-44","Hispanic","HSG/GED","SBP 130-139","Obese",NA,0
"8078","Female","18-44","Hispanic","HSG/GED","SBP 130-139","Obese",NA,0
"8079","Male","45-64","Hispanic","HSG/GED","SBP 130-139","Obese",NA,0
"8080","Female","45-64","Hispanic","HSG/GED","SBP 130-139","Obese",NA,7761
"8081","Male","64+","Hispanic","HSG/GED","SBP 130-139","Obese",NA,0
"8082","Female","64+","Hispanic","HSG/GED","SBP 130-139","Obese",NA,0
"8083","Male","18-44","Other","HSG/GED","SBP 130-139","Obese",NA,0
"8084","Female","18-44","Other","HSG/GED","SBP 130-139","Obese",NA,0
"8085","Male","45-64","Other","HSG/GED","SBP 130-139","Obese",NA,0
"8086","Female","45-64","Other","HSG/GED","SBP 130-139","Obese",NA,0
"8087","Male","64+","Other","HSG/GED","SBP 130-139","Obese",NA,0
"8088","Female","64+","Other","HSG/GED","SBP 130-139","Obese",NA,0
"8089","Male","18-44","NH White","Some college/TS","SBP 130-139","Obese",NA,122878
"8090","Female","18-44","NH White","Some college/TS","SBP 130-139","Obese",NA,0
"8091","Male","45-64","NH White","Some college/TS","SBP 130-139","Obese",NA,0
"8092","Female","45-64","NH White","Some college/TS","SBP 130-139","Obese",NA,0
"8093","Male","64+","NH White","Some college/TS","SBP 130-139","Obese",NA,0
"8094","Female","64+","NH White","Some college/TS","SBP 130-139","Obese",NA,55059
"8095","Male","18-44","NH Black","Some college/TS","SBP 130-139","Obese",NA,0
"8096","Female","18-44","NH Black","Some college/TS","SBP 130-139","Obese",NA,27382
"8097","Male","45-64","NH Black","Some college/TS","SBP 130-139","Obese",NA,53852
"8098","Female","45-64","NH Black","Some college/TS","SBP 130-139","Obese",NA,17721
"8099","Male","64+","NH Black","Some college/TS","SBP 130-139","Obese",NA,0
"8100","Female","64+","NH Black","Some college/TS","SBP 130-139","Obese",NA,0
"8101","Male","18-44","Hispanic","Some college/TS","SBP 130-139","Obese",NA,0
"8102","Female","18-44","Hispanic","Some college/TS","SBP 130-139","Obese",NA,0
"8103","Male","45-64","Hispanic","Some college/TS","SBP 130-139","Obese",NA,65696
"8104","Female","45-64","Hispanic","Some college/TS","SBP 130-139","Obese",NA,29367
"8105","Male","64+","Hispanic","Some college/TS","SBP 130-139","Obese",NA,0
"8106","Female","64+","Hispanic","Some college/TS","SBP 130-139","Obese",NA,0
"8107","Male","18-44","Other","Some college/TS","SBP 130-139","Obese",NA,0
"8108","Female","18-44","Other","Some college/TS","SBP 130-139","Obese",NA,0
"8109","Male","45-64","Other","Some college/TS","SBP 130-139","Obese",NA,0
"8110","Female","45-64","Other","Some college/TS","SBP 130-139","Obese",NA,0
"8111","Male","64+","Other","Some college/TS","SBP 130-139","Obese",NA,0
"8112","Female","64+","Other","Some college/TS","SBP 130-139","Obese",NA,0
"8113","Male","18-44","NH White",">=College grad","SBP 130-139","Obese",NA,0
"8114","Female","18-44","NH White",">=College grad","SBP 130-139","Obese",NA,0
"8115","Male","45-64","NH White",">=College grad","SBP 130-139","Obese",NA,50256
"8116","Female","45-64","NH White",">=College grad","SBP 130-139","Obese",NA,0
"8117","Male","64+","NH White",">=College grad","SBP 130-139","Obese",NA,0
"8118","Female","64+","NH White",">=College grad","SBP 130-139","Obese",NA,0
"8119","Male","18-44","NH Black",">=College grad","SBP 130-139","Obese",NA,0
"8120","Female","18-44","NH Black",">=College grad","SBP 130-139","Obese",NA,23470
"8121","Male","45-64","NH Black",">=College grad","SBP 130-139","Obese",NA,0
"8122","Female","45-64","NH Black",">=College grad","SBP 130-139","Obese",NA,37985
"8123","Male","64+","NH Black",">=College grad","SBP 130-139","Obese",NA,0
"8124","Female","64+","NH Black",">=College grad","SBP 130-139","Obese",NA,0
"8125","Male","18-44","Hispanic",">=College grad","SBP 130-139","Obese",NA,0
"8126","Female","18-44","Hispanic",">=College grad","SBP 130-139","Obese",NA,0
"8127","Male","45-64","Hispanic",">=College grad","SBP 130-139","Obese",NA,0
"8128","Female","45-64","Hispanic",">=College grad","SBP 130-139","Obese",NA,0
"8129","Male","64+","Hispanic",">=College grad","SBP 130-139","Obese",NA,0
"8130","Female","64+","Hispanic",">=College grad","SBP 130-139","Obese",NA,12178
"8131","Male","18-44","Other",">=College grad","SBP 130-139","Obese",NA,0
"8132","Female","18-44","Other",">=College grad","SBP 130-139","Obese",NA,0
"8133","Male","45-64","Other",">=College grad","SBP 130-139","Obese",NA,0
"8134","Female","45-64","Other",">=College grad","SBP 130-139","Obese",NA,0
"8135","Male","64+","Other",">=College grad","SBP 130-139","Obese",NA,0
"8136","Female","64+","Other",">=College grad","SBP 130-139","Obese",NA,16368
"8137","Male","18-44","NH White",NA,"SBP 130-139","Obese",NA,0
"8138","Female","18-44","NH White",NA,"SBP 130-139","Obese",NA,0
"8139","Male","45-64","NH White",NA,"SBP 130-139","Obese",NA,0
"8140","Female","45-64","NH White",NA,"SBP 130-139","Obese",NA,0
"8141","Male","64+","NH White",NA,"SBP 130-139","Obese",NA,0
"8142","Female","64+","NH White",NA,"SBP 130-139","Obese",NA,0
"8143","Male","18-44","NH Black",NA,"SBP 130-139","Obese",NA,0
"8144","Female","18-44","NH Black",NA,"SBP 130-139","Obese",NA,0
"8145","Male","45-64","NH Black",NA,"SBP 130-139","Obese",NA,0
"8146","Female","45-64","NH Black",NA,"SBP 130-139","Obese",NA,0
"8147","Male","64+","NH Black",NA,"SBP 130-139","Obese",NA,0
"8148","Female","64+","NH Black",NA,"SBP 130-139","Obese",NA,0
"8149","Male","18-44","Hispanic",NA,"SBP 130-139","Obese",NA,0
"8150","Female","18-44","Hispanic",NA,"SBP 130-139","Obese",NA,0
"8151","Male","45-64","Hispanic",NA,"SBP 130-139","Obese",NA,0
"8152","Female","45-64","Hispanic",NA,"SBP 130-139","Obese",NA,0
"8153","Male","64+","Hispanic",NA,"SBP 130-139","Obese",NA,0
"8154","Female","64+","Hispanic",NA,"SBP 130-139","Obese",NA,0
"8155","Male","18-44","Other",NA,"SBP 130-139","Obese",NA,0
"8156","Female","18-44","Other",NA,"SBP 130-139","Obese",NA,0
"8157","Male","45-64","Other",NA,"SBP 130-139","Obese",NA,0
"8158","Female","45-64","Other",NA,"SBP 130-139","Obese",NA,0
"8159","Male","64+","Other",NA,"SBP 130-139","Obese",NA,0
"8160","Female","64+","Other",NA,"SBP 130-139","Obese",NA,0
"8161","Male","18-44","NH White","<HSG","SBP>=140","Obese",NA,0
"8162","Female","18-44","NH White","<HSG","SBP>=140","Obese",NA,0
"8163","Male","45-64","NH White","<HSG","SBP>=140","Obese",NA,0
"8164","Female","45-64","NH White","<HSG","SBP>=140","Obese",NA,0
"8165","Male","64+","NH White","<HSG","SBP>=140","Obese",NA,0
"8166","Female","64+","NH White","<HSG","SBP>=140","Obese",NA,56974
"8167","Male","18-44","NH Black","<HSG","SBP>=140","Obese",NA,0
"8168","Female","18-44","NH Black","<HSG","SBP>=140","Obese",NA,0
"8169","Male","45-64","NH Black","<HSG","SBP>=140","Obese",NA,34380
"8170","Female","45-64","NH Black","<HSG","SBP>=140","Obese",NA,20015
"8171","Male","64+","NH Black","<HSG","SBP>=140","Obese",NA,17844
"8172","Female","64+","NH Black","<HSG","SBP>=140","Obese",NA,84556
"8173","Male","18-44","Hispanic","<HSG","SBP>=140","Obese",NA,0
"8174","Female","18-44","Hispanic","<HSG","SBP>=140","Obese",NA,0
"8175","Male","45-64","Hispanic","<HSG","SBP>=140","Obese",NA,19364
"8176","Female","45-64","Hispanic","<HSG","SBP>=140","Obese",NA,96522
"8177","Male","64+","Hispanic","<HSG","SBP>=140","Obese",NA,41833
"8178","Female","64+","Hispanic","<HSG","SBP>=140","Obese",NA,47821
"8179","Male","18-44","Other","<HSG","SBP>=140","Obese",NA,0
"8180","Female","18-44","Other","<HSG","SBP>=140","Obese",NA,0
"8181","Male","45-64","Other","<HSG","SBP>=140","Obese",NA,0
"8182","Female","45-64","Other","<HSG","SBP>=140","Obese",NA,0
"8183","Male","64+","Other","<HSG","SBP>=140","Obese",NA,0
"8184","Female","64+","Other","<HSG","SBP>=140","Obese",NA,0
"8185","Male","18-44","NH White","HSG/GED","SBP>=140","Obese",NA,0
"8186","Female","18-44","NH White","HSG/GED","SBP>=140","Obese",NA,0
"8187","Male","45-64","NH White","HSG/GED","SBP>=140","Obese",NA,0
"8188","Female","45-64","NH White","HSG/GED","SBP>=140","Obese",NA,0
"8189","Male","64+","NH White","HSG/GED","SBP>=140","Obese",NA,141828
"8190","Female","64+","NH White","HSG/GED","SBP>=140","Obese",NA,59110
"8191","Male","18-44","NH Black","HSG/GED","SBP>=140","Obese",NA,23314
"8192","Female","18-44","NH Black","HSG/GED","SBP>=140","Obese",NA,0
"8193","Male","45-64","NH Black","HSG/GED","SBP>=140","Obese",NA,62243
"8194","Female","45-64","NH Black","HSG/GED","SBP>=140","Obese",NA,21777
"8195","Male","64+","NH Black","HSG/GED","SBP>=140","Obese",NA,0
"8196","Female","64+","NH Black","HSG/GED","SBP>=140","Obese",NA,18069
"8197","Male","18-44","Hispanic","HSG/GED","SBP>=140","Obese",NA,30837
"8198","Female","18-44","Hispanic","HSG/GED","SBP>=140","Obese",NA,0
"8199","Male","45-64","Hispanic","HSG/GED","SBP>=140","Obese",NA,0
"8200","Female","45-64","Hispanic","HSG/GED","SBP>=140","Obese",NA,34544
"8201","Male","64+","Hispanic","HSG/GED","SBP>=140","Obese",NA,8138
"8202","Female","64+","Hispanic","HSG/GED","SBP>=140","Obese",NA,0
"8203","Male","18-44","Other","HSG/GED","SBP>=140","Obese",NA,0
"8204","Female","18-44","Other","HSG/GED","SBP>=140","Obese",NA,0
"8205","Male","45-64","Other","HSG/GED","SBP>=140","Obese",NA,0
"8206","Female","45-64","Other","HSG/GED","SBP>=140","Obese",NA,0
"8207","Male","64+","Other","HSG/GED","SBP>=140","Obese",NA,0
"8208","Female","64+","Other","HSG/GED","SBP>=140","Obese",NA,0
"8209","Male","18-44","NH White","Some college/TS","SBP>=140","Obese",NA,33779
"8210","Female","18-44","NH White","Some college/TS","SBP>=140","Obese",NA,0
"8211","Male","45-64","NH White","Some college/TS","SBP>=140","Obese",NA,97891
"8212","Female","45-64","NH White","Some college/TS","SBP>=140","Obese",NA,0
"8213","Male","64+","NH White","Some college/TS","SBP>=140","Obese",NA,198870
"8214","Female","64+","NH White","Some college/TS","SBP>=140","Obese",NA,295826
"8215","Male","18-44","NH Black","Some college/TS","SBP>=140","Obese",NA,0
"8216","Female","18-44","NH Black","Some college/TS","SBP>=140","Obese",NA,0
"8217","Male","45-64","NH Black","Some college/TS","SBP>=140","Obese",NA,0
"8218","Female","45-64","NH Black","Some college/TS","SBP>=140","Obese",NA,126750
"8219","Male","64+","NH Black","Some college/TS","SBP>=140","Obese",NA,12068
"8220","Female","64+","NH Black","Some college/TS","SBP>=140","Obese",NA,21475
"8221","Male","18-44","Hispanic","Some college/TS","SBP>=140","Obese",NA,0
"8222","Female","18-44","Hispanic","Some college/TS","SBP>=140","Obese",NA,0
"8223","Male","45-64","Hispanic","Some college/TS","SBP>=140","Obese",NA,0
"8224","Female","45-64","Hispanic","Some college/TS","SBP>=140","Obese",NA,29975
"8225","Male","64+","Hispanic","Some college/TS","SBP>=140","Obese",NA,18931
"8226","Female","64+","Hispanic","Some college/TS","SBP>=140","Obese",NA,0
"8227","Male","18-44","Other","Some college/TS","SBP>=140","Obese",NA,0
"8228","Female","18-44","Other","Some college/TS","SBP>=140","Obese",NA,0
"8229","Male","45-64","Other","Some college/TS","SBP>=140","Obese",NA,0
"8230","Female","45-64","Other","Some college/TS","SBP>=140","Obese",NA,0
"8231","Male","64+","Other","Some college/TS","SBP>=140","Obese",NA,0
"8232","Female","64+","Other","Some college/TS","SBP>=140","Obese",NA,49827
"8233","Male","18-44","NH White",">=College grad","SBP>=140","Obese",NA,90939
"8234","Female","18-44","NH White",">=College grad","SBP>=140","Obese",NA,0
"8235","Male","45-64","NH White",">=College grad","SBP>=140","Obese",NA,0
"8236","Female","45-64","NH White",">=College grad","SBP>=140","Obese",NA,0
"8237","Male","64+","NH White",">=College grad","SBP>=140","Obese",NA,58300
"8238","Female","64+","NH White",">=College grad","SBP>=140","Obese",NA,0
"8239","Male","18-44","NH Black",">=College grad","SBP>=140","Obese",NA,0
"8240","Female","18-44","NH Black",">=College grad","SBP>=140","Obese",NA,21895
"8241","Male","45-64","NH Black",">=College grad","SBP>=140","Obese",NA,15570
"8242","Female","45-64","NH Black",">=College grad","SBP>=140","Obese",NA,24723
"8243","Male","64+","NH Black",">=College grad","SBP>=140","Obese",NA,13677
"8244","Female","64+","NH Black",">=College grad","SBP>=140","Obese",NA,17627
"8245","Male","18-44","Hispanic",">=College grad","SBP>=140","Obese",NA,0
"8246","Female","18-44","Hispanic",">=College grad","SBP>=140","Obese",NA,0
"8247","Male","45-64","Hispanic",">=College grad","SBP>=140","Obese",NA,0
"8248","Female","45-64","Hispanic",">=College grad","SBP>=140","Obese",NA,22446
"8249","Male","64+","Hispanic",">=College grad","SBP>=140","Obese",NA,0
"8250","Female","64+","Hispanic",">=College grad","SBP>=140","Obese",NA,28250
"8251","Male","18-44","Other",">=College grad","SBP>=140","Obese",NA,0
"8252","Female","18-44","Other",">=College grad","SBP>=140","Obese",NA,0
"8253","Male","45-64","Other",">=College grad","SBP>=140","Obese",NA,0
"8254","Female","45-64","Other",">=College grad","SBP>=140","Obese",NA,0
"8255","Male","64+","Other",">=College grad","SBP>=140","Obese",NA,0
"8256","Female","64+","Other",">=College grad","SBP>=140","Obese",NA,0
"8257","Male","18-44","NH White",NA,"SBP>=140","Obese",NA,0
