"","Gender","Age_Group","Race_or_Ethnicity","Education","SBP","BMI","Smoker","background_n"
"8908","Female","40-59","Other","HSG/GED",NA,"Normal weight",NA,0
"8909","Male","59+","Other","HSG/GED",NA,"Normal weight",NA,0
"8910","Female","59+","Other","HSG/GED",NA,"Normal weight",NA,0
"8911","Male","18-39","NH White","Some college/TS",NA,"Normal weight",NA,0
"8912","Female","18-39","NH White","Some college/TS",NA,"Normal weight",NA,0
"8913","Male","40-59","NH White","Some college/TS",NA,"Normal weight",NA,0
"8914","Female","40-59","NH White","Some college/TS",NA,"Normal weight",NA,0
"8915","Male","59+","NH White","Some college/TS",NA,"Normal weight",NA,0
"8916","Female","59+","NH White","Some college/TS",NA,"Normal weight",NA,0
"8917","Male","18-39","NH Black","Some college/TS",NA,"Normal weight",NA,0
"8918","Female","18-39","NH Black","Some college/TS",NA,"Normal weight",NA,0
"8919","Male","40-59","NH Black","Some college/TS",NA,"Normal weight",NA,0
"8920","Female","40-59","NH Black","Some college/TS",NA,"Normal weight",NA,0
"8921","Male","59+","NH Black","Some college/TS",NA,"Normal weight",NA,0
"8922","Female","59+","NH Black","Some college/TS",NA,"Normal weight",NA,0
"8923","Male","18-39","NH Asian","Some college/TS",NA,"Normal weight",NA,0
"8924","Female","18-39","NH Asian","Some college/TS",NA,"Normal weight",NA,0
"8925","Male","40-59","NH Asian","Some college/TS",NA,"Normal weight",NA,0
"8926","Female","40-59","NH Asian","Some college/TS",NA,"Normal weight",NA,0
"8927","Male","59+","NH Asian","Some college/TS",NA,"Normal weight",NA,0
"8928","Female","59+","NH Asian","Some college/TS",NA,"Normal weight",NA,0
"8929","Male","18-39","Hispanic","Some college/TS",NA,"Normal weight",NA,0
"8930","Female","18-39","Hispanic","Some college/TS",NA,"Normal weight",NA,0
"8931","Male","40-59","Hispanic","Some college/TS",NA,"Normal weight",NA,0
"8932","Female","40-59","Hispanic","Some college/TS",NA,"Normal weight",NA,0
"8933","Male","59+","Hispanic","Some college/TS",NA,"Normal weight",NA,0
"8934","Female","59+","Hispanic","Some college/TS",NA,"Normal weight",NA,0
"8935","Male","18-39","Other","Some college/TS",NA,"Normal weight",NA,0
"8936","Female","18-39","Other","Some college/TS",NA,"Normal weight",NA,0
"8937","Male","40-59","Other","Some college/TS",NA,"Normal weight",NA,0
"8938","Female","40-59","Other","Some college/TS",NA,"Normal weight",NA,0
"8939","Male","59+","Other","Some college/TS",NA,"Normal weight",NA,0
"8940","Female","59+","Other","Some college/TS",NA,"Normal weight",NA,0
"8941","Male","18-39","NH White",">=College grad",NA,"Normal weight",NA,258462
"8942","Female","18-39","NH White",">=College grad",NA,"Normal weight",NA,0
"8943","Male","40-59","NH White",">=College grad",NA,"Normal weight",NA,0
"8944","Female","40-59","NH White",">=College grad",NA,"Normal weight",NA,0
"8945","Male","59+","NH White",">=College grad",NA,"Normal weight",NA,0
"8946","Female","59+","NH White",">=College grad",NA,"Normal weight",NA,102205
"8947","Male","18-39","NH Black",">=College grad",NA,"Normal weight",NA,0
"8948","Female","18-39","NH Black",">=College grad",NA,"Normal weight",NA,0
"8949","Male","40-59","NH Black",">=College grad",NA,"Normal weight",NA,0
"8950","Female","40-59","NH Black",">=College grad",NA,"Normal weight",NA,29422
"8951","Male","59+","NH Black",">=College grad",NA,"Normal weight",NA,0
"8952","Female","59+","NH Black",">=College grad",NA,"Normal weight",NA,25888
"8953","Male","18-39","NH Asian",">=College grad",NA,"Normal weight",NA,12539
"8954","Female","18-39","NH Asian",">=College grad",NA,"Normal weight",NA,22678
"8955","Male","40-59","NH Asian",">=College grad",NA,"Normal weight",NA,0
"8956","Female","40-59","NH Asian",">=College grad",NA,"Normal weight",NA,0
"8957","Male","59+","NH Asian",">=College grad",NA,"Normal weight",NA,0
"8958","Female","59+","NH Asian",">=College grad",NA,"Normal weight",NA,23588
"8959","Male","18-39","Hispanic",">=College grad",NA,"Normal weight",NA,0
"8960","Female","18-39","Hispanic",">=College grad",NA,"Normal weight",NA,0
"8961","Male","40-59","Hispanic",">=College grad",NA,"Normal weight",NA,0
"8962","Female","40-59","Hispanic",">=College grad",NA,"Normal weight",NA,0
"8963","Male","59+","Hispanic",">=College grad",NA,"Normal weight",NA,0
"8964","Female","59+","Hispanic",">=College grad",NA,"Normal weight",NA,0
"8965","Male","18-39","Other",">=College grad",NA,"Normal weight",NA,0
"8966","Female","18-39","Other",">=College grad",NA,"Normal weight",NA,0
"8967","Male","40-59","Other",">=College grad",NA,"Normal weight",NA,0
"8968","Female","40-59","Other",">=College grad",NA,"Normal weight",NA,0
"8969","Male","59+","Other",">=College grad",NA,"Normal weight",NA,0
"8970","Female","59+","Other",">=College grad",NA,"Normal weight",NA,0
"8971","Male","18-39","NH White",NA,NA,"Normal weight",NA,0
"8972","Female","18-39","NH White",NA,NA,"Normal weight",NA,0
"8973","Male","40-59","NH White",NA,NA,"Normal weight",NA,0
"8974","Female","40-59","NH White",NA,NA,"Normal weight",NA,0
"8975","Male","59+","NH White",NA,NA,"Normal weight",NA,0
"8976","Female","59+","NH White",NA,NA,"Normal weight",NA,0
"8977","Male","18-39","NH Black",NA,NA,"Normal weight",NA,0
"8978","Female","18-39","NH Black",NA,NA,"Normal weight",NA,0
"8979","Male","40-59","NH Black",NA,NA,"Normal weight",NA,0
"8980","Female","40-59","NH Black",NA,NA,"Normal weight",NA,0
"8981","Male","59+","NH Black",NA,NA,"Normal weight",NA,0
"8982","Female","59+","NH Black",NA,NA,"Normal weight",NA,0
"8983","Male","18-39","NH Asian",NA,NA,"Normal weight",NA,10766
"8984","Female","18-39","NH Asian",NA,NA,"Normal weight",NA,0
"8985","Male","40-59","NH Asian",NA,NA,"Normal weight",NA,0
"8986","Female","40-59","NH Asian",NA,NA,"Normal weight",NA,0
"8987","Male","59+","NH Asian",NA,NA,"Normal weight",NA,0
"8988","Female","59+","NH Asian",NA,NA,"Normal weight",NA,0
"8989","Male","18-39","Hispanic",NA,NA,"Normal weight",NA,0
"8990","Female","18-39","Hispanic",NA,NA,"Normal weight",NA,0
"8991","Male","40-59","Hispanic",NA,NA,"Normal weight",NA,0
"8992","Female","40-59","Hispanic",NA,NA,"Normal weight",NA,0
"8993","Male","59+","Hispanic",NA,NA,"Normal weight",NA,0
"8994","Female","59+","Hispanic",NA,NA,"Normal weight",NA,0
"8995","Male","18-39","Other",NA,NA,"Normal weight",NA,0
"8996","Female","18-39","Other",NA,NA,"Normal weight",NA,0
"8997","Male","40-59","Other",NA,NA,"Normal weight",NA,0
"8998","Female","40-59","Other",NA,NA,"Normal weight",NA,0
"8999","Male","59+","Other",NA,NA,"Normal weight",NA,0
"9000","Female","59+","Other",NA,NA,"Normal weight",NA,0
"9001","Male","18-39","NH White","<HSG","SBP<120","Overweight",NA,0
"9002","Female","18-39","NH White","<HSG","SBP<120","Overweight",NA,0
"9003","Male","40-59","NH White","<HSG","SBP<120","Overweight",NA,0
"9004","Female","40-59","NH White","<HSG","SBP<120","Overweight",NA,0
"9005","Male","59+","NH White","<HSG","SBP<120","Overweight",NA,17552
"9006","Female","59+","NH White","<HSG","SBP<120","Overweight",NA,51568
"9007","Male","18-39","NH Black","<HSG","SBP<120","Overweight",NA,0
"9008","Female","18-39","NH Black","<HSG","SBP<120","Overweight",NA,0
"9009","Male","40-59","NH Black","<HSG","SBP<120","Overweight",NA,0
"9010","Female","40-59","NH Black","<HSG","SBP<120","Overweight",NA,0
"9011","Male","59+","NH Black","<HSG","SBP<120","Overweight",NA,0
"9012","Female","59+","NH Black","<HSG","SBP<120","Overweight",NA,0
"9013","Male","18-39","NH Asian","<HSG","SBP<120","Overweight",NA,22471
"9014","Female","18-39","NH Asian","<HSG","SBP<120","Overweight",NA,0
"9015","Male","40-59","NH Asian","<HSG","SBP<120","Overweight",NA,0
"9016","Female","40-59","NH Asian","<HSG","SBP<120","Overweight",NA,0
"9017","Male","59+","NH Asian","<HSG","SBP<120","Overweight",NA,0
"9018","Female","59+","NH Asian","<HSG","SBP<120","Overweight",NA,0
"9019","Male","18-39","Hispanic","<HSG","SBP<120","Overweight",NA,0
"9020","Female","18-39","Hispanic","<HSG","SBP<120","Overweight",NA,103856
"9021","Male","40-59","Hispanic","<HSG","SBP<120","Overweight",NA,0
"9022","Female","40-59","Hispanic","<HSG","SBP<120","Overweight",NA,41273
"9023","Male","59+","Hispanic","<HSG","SBP<120","Overweight",NA,9166
"9024","Female","59+","Hispanic","<HSG","SBP<120","Overweight",NA,11543
"9025","Male","18-39","Other","<HSG","SBP<120","Overweight",NA,0
"9026","Female","18-39","Other","<HSG","SBP<120","Overweight",NA,0
"9027","Male","40-59","Other","<HSG","SBP<120","Overweight",NA,0
"9028","Female","40-59","Other","<HSG","SBP<120","Overweight",NA,0
"9029","Male","59+","Other","<HSG","SBP<120","Overweight",NA,0
"9030","Female","59+","Other","<HSG","SBP<120","Overweight",NA,0
"9031","Male","18-39","NH White","HSG/GED","SBP<120","Overweight",NA,0
"9032","Female","18-39","NH White","HSG/GED","SBP<120","Overweight",NA,0
"9033","Male","40-59","NH White","HSG/GED","SBP<120","Overweight",NA,0
"9034","Female","40-59","NH White","HSG/GED","SBP<120","Overweight",NA,48503
"9035","Male","59+","NH White","HSG/GED","SBP<120","Overweight",NA,0
"9036","Female","59+","NH White","HSG/GED","SBP<120","Overweight",NA,0
"9037","Male","18-39","NH Black","HSG/GED","SBP<120","Overweight",NA,0
"9038","Female","18-39","NH Black","HSG/GED","SBP<120","Overweight",NA,31968
"9039","Male","40-59","NH Black","HSG/GED","SBP<120","Overweight",NA,0
"9040","Female","40-59","NH Black","HSG/GED","SBP<120","Overweight",NA,26172
"9041","Male","59+","NH Black","HSG/GED","SBP<120","Overweight",NA,10409
"9042","Female","59+","NH Black","HSG/GED","SBP<120","Overweight",NA,0
"9043","Male","18-39","NH Asian","HSG/GED","SBP<120","Overweight",NA,21731
"9044","Female","18-39","NH Asian","HSG/GED","SBP<120","Overweight",NA,0
"9045","Male","40-59","NH Asian","HSG/GED","SBP<120","Overweight",NA,0
"9046","Female","40-59","NH Asian","HSG/GED","SBP<120","Overweight",NA,0
"9047","Male","59+","NH Asian","HSG/GED","SBP<120","Overweight",NA,0
"9048","Female","59+","NH Asian","HSG/GED","SBP<120","Overweight",NA,0
"9049","Male","18-39","Hispanic","HSG/GED","SBP<120","Overweight",NA,0
"9050","Female","18-39","Hispanic","HSG/GED","SBP<120","Overweight",NA,0
"9051","Male","40-59","Hispanic","HSG/GED","SBP<120","Overweight",NA,0
"9052","Female","40-59","Hispanic","HSG/GED","SBP<120","Overweight",NA,13764
"9053","Male","59+","Hispanic","HSG/GED","SBP<120","Overweight",NA,0
"9054","Female","59+","Hispanic","HSG/GED","SBP<120","Overweight",NA,11212
"9055","Male","18-39","Other","HSG/GED","SBP<120","Overweight",NA,0
"9056","Female","18-39","Other","HSG/GED","SBP<120","Overweight",NA,0
"9057","Male","40-59","Other","HSG/GED","SBP<120","Overweight",NA,0
"9058","Female","40-59","Other","HSG/GED","SBP<120","Overweight",NA,0
"9059","Male","59+","Other","HSG/GED","SBP<120","Overweight",NA,0
"9060","Female","59+","Other","HSG/GED","SBP<120","Overweight",NA,0
"9061","Male","18-39","NH White","Some college/TS","SBP<120","Overweight",NA,137236
"9062","Female","18-39","NH White","Some college/TS","SBP<120","Overweight",NA,57512
"9063","Male","40-59","NH White","Some college/TS","SBP<120","Overweight",NA,147621
"9064","Female","40-59","NH White","Some college/TS","SBP<120","Overweight",NA,223386
"9065","Male","59+","NH White","Some college/TS","SBP<120","Overweight",NA,237496
"9066","Female","59+","NH White","Some college/TS","SBP<120","Overweight",NA,450086
"9067","Male","18-39","NH Black","Some college/TS","SBP<120","Overweight",NA,0
"9068","Female","18-39","NH Black","Some college/TS","SBP<120","Overweight",NA,34429
"9069","Male","40-59","NH Black","Some college/TS","SBP<120","Overweight",NA,55844
"9070","Female","40-59","NH Black","Some college/TS","SBP<120","Overweight",NA,0
"9071","Male","59+","NH Black","Some college/TS","SBP<120","Overweight",NA,0
"9072","Female","59+","NH Black","Some college/TS","SBP<120","Overweight",NA,21130
"9073","Male","18-39","NH Asian","Some college/TS","SBP<120","Overweight",NA,0
"9074","Female","18-39","NH Asian","Some college/TS","SBP<120","Overweight",NA,0
"9075","Male","40-59","NH Asian","Some college/TS","SBP<120","Overweight",NA,0
"9076","Female","40-59","NH Asian","Some college/TS","SBP<120","Overweight",NA,0
"9077","Male","59+","NH Asian","Some college/TS","SBP<120","Overweight",NA,0
"9078","Female","59+","NH Asian","Some college/TS","SBP<120","Overweight",NA,0
"9079","Male","18-39","Hispanic","Some college/TS","SBP<120","Overweight",NA,0
"9080","Female","18-39","Hispanic","Some college/TS","SBP<120","Overweight",NA,0
"9081","Male","40-59","Hispanic","Some college/TS","SBP<120","Overweight",NA,0
"9082","Female","40-59","Hispanic","Some college/TS","SBP<120","Overweight",NA,20637
"9083","Male","59+","Hispanic","Some college/TS","SBP<120","Overweight",NA,9116
"9084","Female","59+","Hispanic","Some college/TS","SBP<120","Overweight",NA,21036
"9085","Male","18-39","Other","Some college/TS","SBP<120","Overweight",NA,0
"9086","Female","18-39","Other","Some college/TS","SBP<120","Overweight",NA,0
"9087","Male","40-59","Other","Some college/TS","SBP<120","Overweight",NA,0
"9088","Female","40-59","Other","Some college/TS","SBP<120","Overweight",NA,21668
"9089","Male","59+","Other","Some college/TS","SBP<120","Overweight",NA,0
"9090","Female","59+","Other","Some college/TS","SBP<120","Overweight",NA,0
"9091","Male","18-39","NH White",">=College grad","SBP<120","Overweight",NA,128659
"9092","Female","18-39","NH White",">=College grad","SBP<120","Overweight",NA,135211
"9093","Male","40-59","NH White",">=College grad","SBP<120","Overweight",NA,142045
"9094","Female","40-59","NH White",">=College grad","SBP<120","Overweight",NA,0
"9095","Male","59+","NH White",">=College grad","SBP<120","Overweight",NA,0
"9096","Female","59+","NH White",">=College grad","SBP<120","Overweight",NA,154319
"9097","Male","18-39","NH Black",">=College grad","SBP<120","Overweight",NA,0
"9098","Female","18-39","NH Black",">=College grad","SBP<120","Overweight",NA,0
"9099","Male","40-59","NH Black",">=College grad","SBP<120","Overweight",NA,0
"9100","Female","40-59","NH Black",">=College grad","SBP<120","Overweight",NA,0
"9101","Male","59+","NH Black",">=College grad","SBP<120","Overweight",NA,18598
"9102","Female","59+","NH Black",">=College grad","SBP<120","Overweight",NA,0
"9103","Male","18-39","NH Asian",">=College grad","SBP<120","Overweight",NA,0
"9104","Female","18-39","NH Asian",">=College grad","SBP<120","Overweight",NA,0
"9105","Male","40-59","NH Asian",">=College grad","SBP<120","Overweight",NA,0
"9106","Female","40-59","NH Asian",">=College grad","SBP<120","Overweight",NA,0
"9107","Male","59+","NH Asian",">=College grad","SBP<120","Overweight",NA,0
"9108","Female","59+","NH Asian",">=College grad","SBP<120","Overweight",NA,25082
"9109","Male","18-39","Hispanic",">=College grad","SBP<120","Overweight",NA,0
"9110","Female","18-39","Hispanic",">=College grad","SBP<120","Overweight",NA,0
"9111","Male","40-59","Hispanic",">=College grad","SBP<120","Overweight",NA,0
"9112","Female","40-59","Hispanic",">=College grad","SBP<120","Overweight",NA,28250
"9113","Male","59+","Hispanic",">=College grad","SBP<120","Overweight",NA,0
"9114","Female","59+","Hispanic",">=College grad","SBP<120","Overweight",NA,0
"9115","Male","18-39","Other",">=College grad","SBP<120","Overweight",NA,0
"9116","Female","18-39","Other",">=College grad","SBP<120","Overweight",NA,0
"9117","Male","40-59","Other",">=College grad","SBP<120","Overweight",NA,0
"9118","Female","40-59","Other",">=College grad","SBP<120","Overweight",NA,0
"9119","Male","59+","Other",">=College grad","SBP<120","Overweight",NA,0
"9120","Female","59+","Other",">=College grad","SBP<120","Overweight",NA,0
"9121","Male","18-39","NH White",NA,"SBP<120","Overweight",NA,0
"9122","Female","18-39","NH White",NA,"SBP<120","Overweight",NA,0
"9123","Male","40-59","NH White",NA,"SBP<120","Overweight",NA,0
"9124","Female","40-59","NH White",NA,"SBP<120","Overweight",NA,0
"9125","Male","59+","NH White",NA,"SBP<120","Overweight",NA,0
"9126","Female","59+","NH White",NA,"SBP<120","Overweight",NA,0
"9127","Male","18-39","NH Black",NA,"SBP<120","Overweight",NA,0
"9128","Female","18-39","NH Black",NA,"SBP<120","Overweight",NA,0
"9129","Male","40-59","NH Black",NA,"SBP<120","Overweight",NA,0
"9130","Female","40-59","NH Black",NA,"SBP<120","Overweight",NA,0
"9131","Male","59+","NH Black",NA,"SBP<120","Overweight",NA,0
"9132","Female","59+","NH Black",NA,"SBP<120","Overweight",NA,0
"9133","Male","18-39","NH Asian",NA,"SBP<120","Overweight",NA,0
"9134","Female","18-39","NH Asian",NA,"SBP<120","Overweight",NA,0
"9135","Male","40-59","NH Asian",NA,"SBP<120","Overweight",NA,0
"9136","Female","40-59","NH Asian",NA,"SBP<120","Overweight",NA,0
"9137","Male","59+","NH Asian",NA,"SBP<120","Overweight",NA,0
"9138","Female","59+","NH Asian",NA,"SBP<120","Overweight",NA,0
"9139","Male","18-39","Hispanic",NA,"SBP<120","Overweight",NA,0
"9140","Female","18-39","Hispanic",NA,"SBP<120","Overweight",NA,0
"9141","Male","40-59","Hispanic",NA,"SBP<120","Overweight",NA,0
"9142","Female","40-59","Hispanic",NA,"SBP<120","Overweight",NA,0
"9143","Male","59+","Hispanic",NA,"SBP<120","Overweight",NA,0
"9144","Female","59+","Hispanic",NA,"SBP<120","Overweight",NA,0
"9145","Male","18-39","Other",NA,"SBP<120","Overweight",NA,0
"9146","Female","18-39","Other",NA,"SBP<120","Overweight",NA,0
"9147","Male","40-59","Other",NA,"SBP<120","Overweight",NA,0
"9148","Female","40-59","Other",NA,"SBP<120","Overweight",NA,0
"9149","Male","59+","Other",NA,"SBP<120","Overweight",NA,0
"9150","Female","59+","Other",NA,"SBP<120","Overweight",NA,0
"9151","Male","18-39","NH White","<HSG","SBP 120-129","Overweight",NA,0
"9152","Female","18-39","NH White","<HSG","SBP 120-129","Overweight",NA,54707
"9153","Male","40-59","NH White","<HSG","SBP 120-129","Overweight",NA,0
"9154","Female","40-59","NH White","<HSG","SBP 120-129","Overweight",NA,0
"9155","Male","59+","NH White","<HSG","SBP 120-129","Overweight",NA,0
"9156","Female","59+","NH White","<HSG","SBP 120-129","Overweight",NA,29848
"9157","Male","18-39","NH Black","<HSG","SBP 120-129","Overweight",NA,26884
"9158","Female","18-39","NH Black","<HSG","SBP 120-129","Overweight",NA,0
"9159","Male","40-59","NH Black","<HSG","SBP 120-129","Overweight",NA,0
"9160","Female","40-59","NH Black","<HSG","SBP 120-129","Overweight",NA,18526
"9161","Male","59+","NH Black","<HSG","SBP 120-129","Overweight",NA,12268
"9162","Female","59+","NH Black","<HSG","SBP 120-129","Overweight",NA,0
"9163","Male","18-39","NH Asian","<HSG","SBP 120-129","Overweight",NA,0
"9164","Female","18-39","NH Asian","<HSG","SBP 120-129","Overweight",NA,0
"9165","Male","40-59","NH Asian","<HSG","SBP 120-129","Overweight",NA,0
"9166","Female","40-59","NH Asian","<HSG","SBP 120-129","Overweight",NA,0
"9167","Male","59+","NH Asian","<HSG","SBP 120-129","Overweight",NA,0
"9168","Female","59+","NH Asian","<HSG","SBP 120-129","Overweight",NA,18106
"9169","Male","18-39","Hispanic","<HSG","SBP 120-129","Overweight",NA,0
"9170","Female","18-39","Hispanic","<HSG","SBP 120-129","Overweight",NA,0
"9171","Male","40-59","Hispanic","<HSG","SBP 120-129","Overweight",NA,36876
"9172","Female","40-59","Hispanic","<HSG","SBP 120-129","Overweight",NA,0
"9173","Male","59+","Hispanic","<HSG","SBP 120-129","Overweight",NA,23231
"9174","Female","59+","Hispanic","<HSG","SBP 120-129","Overweight",NA,35966
"9175","Male","18-39","Other","<HSG","SBP 120-129","Overweight",NA,0
"9176","Female","18-39","Other","<HSG","SBP 120-129","Overweight",NA,0
"9177","Male","40-59","Other","<HSG","SBP 120-129","Overweight",NA,0
"9178","Female","40-59","Other","<HSG","SBP 120-129","Overweight",NA,0
"9179","Male","59+","Other","<HSG","SBP 120-129","Overweight",NA,0
"9180","Female","59+","Other","<HSG","SBP 120-129","Overweight",NA,0
"9181","Male","18-39","NH White","HSG/GED","SBP 120-129","Overweight",NA,0
"9182","Female","18-39","NH White","HSG/GED","SBP 120-129","Overweight",NA,0
"9183","Male","40-59","NH White","HSG/GED","SBP 120-129","Overweight",NA,0
"9184","Female","40-59","NH White","HSG/GED","SBP 120-129","Overweight",NA,110569
"9185","Male","59+","NH White","HSG/GED","SBP 120-129","Overweight",NA,92955
"9186","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight",NA,37813
"9187","Male","18-39","NH Black","HSG/GED","SBP 120-129","Overweight",NA,0
"9188","Female","18-39","NH Black","HSG/GED","SBP 120-129","Overweight",NA,0
"9189","Male","40-59","NH Black","HSG/GED","SBP 120-129","Overweight",NA,23308
"9190","Female","40-59","NH Black","HSG/GED","SBP 120-129","Overweight",NA,0
"9191","Male","59+","NH Black","HSG/GED","SBP 120-129","Overweight",NA,13608
"9192","Female","59+","NH Black","HSG/GED","SBP 120-129","Overweight",NA,17672
"9193","Male","18-39","NH Asian","HSG/GED","SBP 120-129","Overweight",NA,0
"9194","Female","18-39","NH Asian","HSG/GED","SBP 120-129","Overweight",NA,0
"9195","Male","40-59","NH Asian","HSG/GED","SBP 120-129","Overweight",NA,0
"9196","Female","40-59","NH Asian","HSG/GED","SBP 120-129","Overweight",NA,18674
"9197","Male","59+","NH Asian","HSG/GED","SBP 120-129","Overweight",NA,0
"9198","Female","59+","NH Asian","HSG/GED","SBP 120-129","Overweight",NA,16375
"9199","Male","18-39","Hispanic","HSG/GED","SBP 120-129","Overweight",NA,37636
"9200","Female","18-39","Hispanic","HSG/GED","SBP 120-129","Overweight",NA,0
"9201","Male","40-59","Hispanic","HSG/GED","SBP 120-129","Overweight",NA,20602
"9202","Female","40-59","Hispanic","HSG/GED","SBP 120-129","Overweight",NA,0
"9203","Male","59+","Hispanic","HSG/GED","SBP 120-129","Overweight",NA,0
"9204","Female","59+","Hispanic","HSG/GED","SBP 120-129","Overweight",NA,51605
"9205","Male","18-39","Other","HSG/GED","SBP 120-129","Overweight",NA,0
"9206","Female","18-39","Other","HSG/GED","SBP 120-129","Overweight",NA,0
"9207","Male","40-59","Other","HSG/GED","SBP 120-129","Overweight",NA,0
"9208","Female","40-59","Other","HSG/GED","SBP 120-129","Overweight",NA,0
"9209","Male","59+","Other","HSG/GED","SBP 120-129","Overweight",NA,0
"9210","Female","59+","Other","HSG/GED","SBP 120-129","Overweight",NA,0
"9211","Male","18-39","NH White","Some college/TS","SBP 120-129","Overweight",NA,0
"9212","Female","18-39","NH White","Some college/TS","SBP 120-129","Overweight",NA,0
"9213","Male","40-59","NH White","Some college/TS","SBP 120-129","Overweight",NA,280040
"9214","Female","40-59","NH White","Some college/TS","SBP 120-129","Overweight",NA,107909
"9215","Male","59+","NH White","Some college/TS","SBP 120-129","Overweight",NA,37780
"9216","Female","59+","NH White","Some college/TS","SBP 120-129","Overweight",NA,0
"9217","Male","18-39","NH Black","Some college/TS","SBP 120-129","Overweight",NA,0
"9218","Female","18-39","NH Black","Some college/TS","SBP 120-129","Overweight",NA,0
"9219","Male","40-59","NH Black","Some college/TS","SBP 120-129","Overweight",NA,48441
"9220","Female","40-59","NH Black","Some college/TS","SBP 120-129","Overweight",NA,0
"9221","Male","59+","NH Black","Some college/TS","SBP 120-129","Overweight",NA,14545
"9222","Female","59+","NH Black","Some college/TS","SBP 120-129","Overweight",NA,0
"9223","Male","18-39","NH Asian","Some college/TS","SBP 120-129","Overweight",NA,0
"9224","Female","18-39","NH Asian","Some college/TS","SBP 120-129","Overweight",NA,0
"9225","Male","40-59","NH Asian","Some college/TS","SBP 120-129","Overweight",NA,0
"9226","Female","40-59","NH Asian","Some college/TS","SBP 120-129","Overweight",NA,0
"9227","Male","59+","NH Asian","Some college/TS","SBP 120-129","Overweight",NA,0
"9228","Female","59+","NH Asian","Some college/TS","SBP 120-129","Overweight",NA,21005
"9229","Male","18-39","Hispanic","Some college/TS","SBP 120-129","Overweight",NA,33302
"9230","Female","18-39","Hispanic","Some college/TS","SBP 120-129","Overweight",NA,0
"9231","Male","40-59","Hispanic","Some college/TS","SBP 120-129","Overweight",NA,25845
"9232","Female","40-59","Hispanic","Some college/TS","SBP 120-129","Overweight",NA,0
"9233","Male","59+","Hispanic","Some college/TS","SBP 120-129","Overweight",NA,0
"9234","Female","59+","Hispanic","Some college/TS","SBP 120-129","Overweight",NA,0
"9235","Male","18-39","Other","Some college/TS","SBP 120-129","Overweight",NA,0
"9236","Female","18-39","Other","Some college/TS","SBP 120-129","Overweight",NA,0
"9237","Male","40-59","Other","Some college/TS","SBP 120-129","Overweight",NA,0
"9238","Female","40-59","Other","Some college/TS","SBP 120-129","Overweight",NA,0
"9239","Male","59+","Other","Some college/TS","SBP 120-129","Overweight",NA,0
"9240","Female","59+","Other","Some college/TS","SBP 120-129","Overweight",NA,0
"9241","Male","18-39","NH White",">=College grad","SBP 120-129","Overweight",NA,0
"9242","Female","18-39","NH White",">=College grad","SBP 120-129","Overweight",NA,0
"9243","Male","40-59","NH White",">=College grad","SBP 120-129","Overweight",NA,161442
"9244","Female","40-59","NH White",">=College grad","SBP 120-129","Overweight",NA,334471
"9245","Male","59+","NH White",">=College grad","SBP 120-129","Overweight",NA,192132
"9246","Female","59+","NH White",">=College grad","SBP 120-129","Overweight",NA,281092
"9247","Male","18-39","NH Black",">=College grad","SBP 120-129","Overweight",NA,0
"9248","Female","18-39","NH Black",">=College grad","SBP 120-129","Overweight",NA,0
"9249","Male","40-59","NH Black",">=College grad","SBP 120-129","Overweight",NA,21290
"9250","Female","40-59","NH Black",">=College grad","SBP 120-129","Overweight",NA,26172
"9251","Male","59+","NH Black",">=College grad","SBP 120-129","Overweight",NA,11610
"9252","Female","59+","NH Black",">=College grad","SBP 120-129","Overweight",NA,0
"9253","Male","18-39","NH Asian",">=College grad","SBP 120-129","Overweight",NA,27135
"9254","Female","18-39","NH Asian",">=College grad","SBP 120-129","Overweight",NA,27364
"9255","Male","40-59","NH Asian",">=College grad","SBP 120-129","Overweight",NA,67635
"9256","Female","40-59","NH Asian",">=College grad","SBP 120-129","Overweight",NA,0
"9257","Male","59+","NH Asian",">=College grad","SBP 120-129","Overweight",NA,0
"9258","Female","59+","NH Asian",">=College grad","SBP 120-129","Overweight",NA,0
"9259","Male","18-39","Hispanic",">=College grad","SBP 120-129","Overweight",NA,0
"9260","Female","18-39","Hispanic",">=College grad","SBP 120-129","Overweight",NA,0
"9261","Male","40-59","Hispanic",">=College grad","SBP 120-129","Overweight",NA,0
"9262","Female","40-59","Hispanic",">=College grad","SBP 120-129","Overweight",NA,20921
"9263","Male","59+","Hispanic",">=College grad","SBP 120-129","Overweight",NA,0
"9264","Female","59+","Hispanic",">=College grad","SBP 120-129","Overweight",NA,0
"9265","Male","18-39","Other",">=College grad","SBP 120-129","Overweight",NA,0
"9266","Female","18-39","Other",">=College grad","SBP 120-129","Overweight",NA,0
"9267","Male","40-59","Other",">=College grad","SBP 120-129","Overweight",NA,0
"9268","Female","40-59","Other",">=College grad","SBP 120-129","Overweight",NA,0
"9269","Male","59+","Other",">=College grad","SBP 120-129","Overweight",NA,0
"9270","Female","59+","Other",">=College grad","SBP 120-129","Overweight",NA,0
"9271","Male","18-39","NH White",NA,"SBP 120-129","Overweight",NA,0
"9272","Female","18-39","NH White",NA,"SBP 120-129","Overweight",NA,0
"9273","Male","40-59","NH White",NA,"SBP 120-129","Overweight",NA,0
"9274","Female","40-59","NH White",NA,"SBP 120-129","Overweight",NA,0
"9275","Male","59+","NH White",NA,"SBP 120-129","Overweight",NA,0
