"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"AUXWBR_J","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 6 YEARS - 19 YEARS",NA,NA
"AUXWBR_J","WBXFEAR","WBXFEAR","Ear tested","The ear which was tested.","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Right Ear"", ""Left Ear"", ""Missing""]; Count=[""2851"", ""2831"", ""0""]; Cumulative=[""2851"", ""5682"", ""5682""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"AUXWBR_J","WBXP086","WBXP086","Phase Array Data Point 086","Phase Array Data Point 086","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-173.5847 to 174.6963"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP087","WBXP087","Phase Array Data Point 087","Phase Array Data Point 087","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-174.9811 to 174.0048"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP088","WBXP088","Phase Array Data Point 088","Phase Array Data Point 088","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-174.7548 to 176.8625"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP089","WBXP089","Phase Array Data Point 089","Phase Array Data Point 089","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-158.7211 to 167.7039"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP090","WBXP090","Phase Array Data Point 090","Phase Array Data Point 090","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-178.5048 to 156.0213"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP091","WBXP091","Phase Array Data Point 091","Phase Array Data Point 091","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-145.9389 to 173.7202"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP092","WBXP092","Phase Array Data Point 092","Phase Array Data Point 092","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-151.0835 to 155.5009"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP093","WBXP093","Phase Array Data Point 093","Phase Array Data Point 093","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-155.2055 to 148.7524"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP094","WBXP094","Phase Array Data Point 094","Phase Array Data Point 094","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-156.4213 to 155.1604"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP095","WBXP095","Phase Array Data Point 095","Phase Array Data Point 095","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-160.4314 to 160.0173"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP096","WBXP096","Phase Array Data Point 096","Phase Array Data Point 096","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-162.0991 to 167.4039"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP097","WBXP097","Phase Array Data Point 097","Phase Array Data Point 097","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-165.6984 to 168.364"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP098","WBXP098","Phase Array Data Point 098","Phase Array Data Point 098","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-170.3515 to 159.2542"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP099","WBXP099","Phase Array Data Point 099","Phase Array Data Point 099","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-173.9772 to 143.5549"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP100","WBXP100","Phase Array Data Point 100","Phase Array Data Point 100","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-177.814 to 136.3808"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP101","WBXP101","Phase Array Data Point 101","Phase Array Data Point 101","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-156.8157 to 176.995"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP102","WBXP102","Phase Array Data Point 102","Phase Array Data Point 102","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-155.8151 to 172.5658"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP103","WBXP103","Phase Array Data Point 103","Phase Array Data Point 103","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-146.8798 to 168.8117"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP104","WBXP104","Phase Array Data Point 104","Phase Array Data Point 104","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-133.6946 to 165.3709"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP105","WBXP105","Phase Array Data Point 105","Phase Array Data Point 105","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-141.4786 to 161.5004"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP106","WBXP106","Phase Array Data Point 106","Phase Array Data Point 106","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-123.4122 to 167.2752"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
"AUXWBR_J","WBXP107","WBXP107","Phase Array Data Point 107","Phase Array Data Point 107","Both males and females 6 YEARS - 19 YEARS",NA,"Code.or.Value=[""-173.7476 to 167.101"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""5671"", ""11""]; Cumulative=[""5671"", ""5682""]; Skip.to.Item=[""NA"", ""NA""]"
